aaa	1
aah	-1
abandon	-1
abandon	-1
abas	-1
abas	-1
abash	-1
abash	-1
abash	-1
abat	-1
abat	-1
abbrevi	-1
abc	1
abdic	1
abdic	-1
abdomen	-1
abdominoplasti	1
abduct	1
abductor	-1
aberr	1
aberr	-1
aberr	-1
abetalipoproteinemia	-1
abhor	-1
abhorr	-1
abhorr	-1
abid	-1
abid	1
abienc	1
abil	-1
abject	1
abject	-1
abjectli	-1
abjur	-1
ablat	-1
ablaz	-1
abl	1
ablut	1
abneg	-1
abnorm	-1
abnormalci	1
abnorm	-1
abolish	-1
abomin	-1
abomin	-1
abomin	-1
abomin	-1
abomin	-1
aborigin	-1
abort	1
abortionist	-1
abort	1
abortu	-1
abound	-1
abrad	-1
abras	-1
abras	-1
abridg	-1
abridg	1
abroad	1
abrog	-1
abrupt	-1
abrupt	-1
abscess	1
abscess	-1
abscess	-1
absciss	-1
abscond	-1
abscond	-1
absenc	-1
absent	-1
absente	1
absolut	-1
absolut	-1
absolut	-1
absolut	1
absolut	1
absolv	-1
absolvitori	1
absorb	1
absorb	-1
absorpt	-1
abstemi	1
abstemious	1
abstemi	1
abstin	-1
abstin	-1
abstract	-1
abstract	1
abstract	1
abstrus	1
abstrus	1
abstrus	-1
absurd	-1
absurd	-1
absurdli	-1
abugida	-1
abund	-1
abund	1
abus	1
abus	-1
abut	-1
abuzz	-1
abysm	-1
academ	1
academician	1
academic	1
academi	1
acantha	1
acanthamoeba	-1
acarophobia	1
acarp	-1
acceler	-1
acceler	-1
acceler	1
acceler	-1
accent	1
accept	1
accept	-1
accept	-1
accept	1
accept	1
accept	1
access	1
accessari	1
access	1
accessori	1
accessori	1
accid	-1
accident	-1
acclaim	-1
acclam	1
accolad	1
accommod	1
accommod	1
accommod	1
accomod	-1
accomplic	1
accomplish	-1
accomplish	1
accomplish	1
accord	1
accord	1
accord	1
accordantli	1
accord	1
accordingli	1
accost	1
account	1
account	-1
account	-1
account	-1
accountedg	1
account	1
accouter	1
accoutr	-1
accret	1
accultur	1
accumul	1
accumul	-1
accumul	1
accuraci	1
accur	1
accur	-1
accurs	1
accus	1
accusatori	-1
accus	-1
accus	-1
accus	-1
accus	-1
accus	-1
accuweath	-1
ace	-1
acerb	1
acerb	-1
acerb	-1
acerb	-1
acetabular	-1
acetabulum	1
acetaminophen	1
acetifi	-1
aceton	-1
achalasia	1
ach	-1
achen	-1
achiev	1
achiev	-1
achiev	1
achiev	1
achiev	1
achiev	1
achiev	1
ach	1
achromasia	-1
achromat	-1
achi	-1
acid	1
acidifi	-1
acid	-1
acidophil	-1
acidophil	1
acidophilu	1
acidul	-1
acidul	-1
aciphex	-1
acknowledg	-1
acknowledg	1
acknowledg	1
acknowledg	-1
acknowledg	1
acmetropoli	1
acn	1
acn	-1
acolyt	-1
acoust	-1
acquaint	1
acquaint	1
acquiesc	1
acquiesc	-1
acquir	-1
acquir	1
acquisit	1
acquisit	1
acquit	-1
acral	1
acr	-1
acreag	1
acrid	1
acrid	-1
acrid	-1
acrimoni	-1
acrimoni	-1
acrimoni	-1
acrobat	-1
acrobat	1
acromegal	-1
acronym	-1
acronym	-1
across-the-board	-1
acrost	1
acrost	-1
act	1
actavi	-1
act	-1
actinomyc	1
actinotherapi	1
action	1
activ	-1
activ	1
activ	-1
activ	-1
activ	1
activ	1
activewear	1
activist	-1
activ	1
actor	1
actress	1
actual	1
actual	1
actual	1
acuiti	-1
acumen	1
acut	1
acut	1
acut	-1
adagio	1
adam	1
adam	-1
adaminabi	-1
adapt	-1
adapt	1
adapt	1
adapt	1
adapt	1
adapt	1
adapt	1
adapt	1
add	1
add-on	-1
adder	1
addict	-1
addict	-1
addict	-1
addict	-1
addit	-1
addit	1
addit	1
addit	-1
addl	-1
addlehead	-1
addl	-1
address	1
adduc	1
adductor	1
adefovir	1
adenoma	-1
adenopathi	-1
adenosin	-1
adenosi	1
adenozin	-1
adept	1
adept	1
adequaci	1
adequ	-1
adequ	1
adequ	1
adess	-1
adher	1
adher	1
adher	1
adher	1
adhes	1
adienc	-1
adjac	1
adjoin	1
adjust	-1
adjust	-1
adjust	1
adjust	1
administ	1
administr	-1
administr	1
administr	-1
admir	1
admir	1
admir	1
admir	1
admir	1
admir	1
admir	1
admiss	1
admit	1
admittedli	1
admonish	-1
admonish	-1
admonish	-1
admonitori	1
adnyamathanha	-1
adob	-1
adolesc	1
adolesc	1
adopt	1
ador	1
ador	1
ador	1
ador	1
ador	1
adorn	1
adorn	1
adorn	1
adrenalin	-1
adrenalin	1
adrenerg	-1
adrenocorticotroph	1
adrenocorticotrop	1
adrift	1
adroit	-1
adroitli	1
adroit	1
adscititi	1
adul	-1
adult	-1
adulter	-1
adulter	-1
adulter	-1
adulteress	-1
adulteri	-1
advanc	-1
advanc	1
advantag	1
advantag	1
advantag	1
adventiti	1
adventur	-1
adventur	1
adventuresom	1
adventur	1
adventur	1
adventur	1
adverbi	1
adversari	1
adversari	-1
adversari	1
advers	-1
advers	-1
advers	-1
advers	-1
advert	-1
advertis	1
advertis	1
advertis	1
advertis	1
advertis	1
advertori	-1
advic	1
advil	1
advis	1
advis	1
advisori	1
advoc	-1
advoc	1
aeonian	1
aerial	-1
aerob	1
aerofoil	1
aeroplan	-1
aerozin	1
aerssen	1
aesthesia	-1
aesthesi	1
aesthet	-1
aesthet	1
aesthet	1
aesthetic	1
aesthet	1
aestiv	1
afar	-1
affabl	-1
affabl	1
affabl	1
affair	-1
affair	-1
affect	1
affect	1
affected	-1
affect	-1
affect	-1
affect	1
affection	1
affection	1
affect	1
affectless	1
affili	-1
affin	1
affin	1
affirm	1
affirm	1
affirm	1
affirm	1
affix	1
afflict	1
afflict	-1
affluenc	-1
affluent	1
afford	1
affray	1
affright	-1
affront	-1
aficionado	-1
afir	1
aflam	1
aflar	1
aflick	1
afloat	-1
afoot	1
afoul	1
afox	-1
afraid	-1
africa	-1
afro	1
afterimag	1
afternoon	-1
aftersens	1
aftertast	-1
agam	-1
agamogenet	-1
agam	-1
agap	-1
agap	1
agar	-1
agartha	-1
age	1
ageless	1
agenc	-1
agenda	1
agent	1
ageratina	1
agglomer	1
agglomer	-1
aggrand	-1
aggrav	1
aggrav	-1
aggrav	1
aggrav	1
aggreg	1
aggres	1
aggress	-1
aggress	-1
aggress	-1
aggress	-1
aggress	-1
aggriev	-1
aggroup	-1
agil	1
agil	1
age	1
agit	1
agit	-1
agit	-1
agnat	-1
agnat	1
agnat	1
agnosia	1
agnost	-1
ago	1
agon	1
agon	-1
agonizingli	-1
agoni	-1
agrarian	-1
agrarian	1
agre	1
agreeabl	1
agreeabl	1
agreeabl	1
agre	1
agreement	1
agress	1
agricultur	-1
agricultur	-1
agromania	1
agu	-1
ahead	1
ahipara	1
ahors	-1
ahorseback	1
aid	1
aid	-1
aikido	1
ail	-1
ail	-1
ailment	-1
aim	-1
aimless	1
aimless	-1
air	1
aircraft	-1
airfar	1
airflow	1
airhead	1
airlin	-1
airlin	1
airmanship	1
airmet	1
airplan	-1
airport	1
airi	1
aisl	-1
ajar	1
akantha	1
akrasia	-1
alamodom	-1
alarm	1
alarm	-1
alarm	-1
alb	1
albafica	1
albeit	-1
albicilla	-1
albin	1
alchemist	1
alchemi	1
alcohol	1
alcohol	-1
alcohol	-1
aldos	-1
ale	-1
alert	1
alev	1
alevin	1
alfil	-1
alga	1
alga	-1
algebra	-1
algebraemat	1
algebra	1
algebraist	-1
algol	-1
algorithm	1
algorithm	-1
algi	-1
alia	-1
alibi	1
alidad	1
alien	1
alienag	1
alien	-1
alien	-1
alien	-1
alien	-1
alight	-1
align	1
align	-1
alik	-1
alimoni	1
aliv	1
aliv	1
aliyah	-1
alizarin	1
alkalin	-1
alkal	-1
alkalosi	-1
alki	1
allay	1
alleg	1
alleg	-1
allegori	-1
allergi	-1
allevi	-1
allevi	1
alley	1
alleyway	1
allicin	1
allicrocodilian	-1
alli	-1
allig	-1
alliter	1
alliter	1
alliter	1
allit	1
allocasuarina	1
alloc	1
allomer	1
allot	-1
allot	1
allow	1
allow	1
allow	1
allow	1
allow	1
alloy	1
alloy	1
allud	-1
allur	-1
allur	1
allur	1
allus	1
alluvi	-1
alluvi	-1
alli	1
almighti	-1
almond	1
alm	1
alocasia	1
alo	1
aloft	-1
alon	1
alon	-1
aloof	1
alpaca	-1
alpha	-1
alphabet	1
alphabet	-1
alphanumer	-1
alpinist	-1
alreadi	1
alroy	1
altar	-1
alter	1
alter	-1
alter	1
alterc	1
alterc	1
alter	-1
altern	-1
altern	1
altimet	1
altitud	1
alto	1
altogeth	1
altruist	-1
altruist	1
altruist	-1
aluminium	1
aluminum	1
alvaradoa	1
alveolu	1
alwai	1
alzheim	1
alzheim	-1
amalgam	-1
amanda	-1
amass	-1
amateur	-1
amateurish	1
amatori	1
amaz	1
amaz	1
amaz	1
amaz	1
amazingli	1
amazon	1
amazonian	1
ambasjoyfulor	-1
ambassador	1
ambidextr	-1
ambigram	1
ambigu	1
ambigu	1
ambigu	-1
ambigu	-1
ambit	-1
ambiti	1
ambival	1
ambivers	-1
ambl	-1
ambo	-1
ambrosi	-1
ambul	1
ambuscad	-1
ambush	-1
amelia	-1
amelior	-1
amelior	1
amelior	1
amelioratori	1
amen	1
amen	1
amend	1
amend	1
amend	1
amend	1
amentia	1
america	-1
american	-1
amethyst	1
amhl	1
amiabl	-1
amiabl	1
amiabl	1
amic	1
amic	1
amid	1
amidship	1
amiss	1
ammonia	1
ammonif	-1
ammunit	1
amnesia	-1
amnest	-1
amnesti	-1
amoeba	1
amoeb	1
amoeboid	-1
amoeboid	1
amok	1
amor	-1
amor	-1
amor	1
amor	1
amor	1
amorph	1
amount	-1
amour	1
ampeg	-1
amper	-1
amphiapter	1
amphibian	-1
amphibolog	-1
amphiboli	1
amphipod	1
amphiprostylar	1
amphiprostyl	-1
amphisbaena	-1
amphisbaenian	-1
amphistylar	-1
amphitheat	-1
ampl	1
amplifi	1
amplifi	1
amplitud	-1
amprenavir	-1
ampulla	-1
amuck	1
amulet	-1
amus	1
amus	1
amygdala	1
amyotrophia	-1
amyotrophi	-1
anachronist	-1
anacin	-1
anagnost	1
anagram	1
anagrammat	1
anaiwan	1
analges	-1
analget	-1
analog	1
analogu	-1
analphabet	-1
analphabet	-1
analphabet	-1
analys	-1
analysi	1
analyst	1
analyt	-1
analyt	-1
analyz	-1
anamnesi	1
anamorph	1
anapest	1
anaplasma	1
anarch	1
anarch	-1
anarch	-1
anarchist	-1
anarcho	-1
anarchi	1
anarthr	-1
anastomos	1
anastomosi	-1
anathemat	-1
anathem	1
anatida	-1
anatman	-1
anatomi	-1
anatt	1
ancestor	1
anchorit	1
ancient	-1
anemon	1
anergi	1
anesthesia	-1
anesthet	-1
aneuploid	-1
aneurysm	-1
anfractu	-1
angel	-1
angel	1
anger	1
anger	-1
angina	-1
angioedema	-1
angiologist	-1
angioplasti	1
angl	-1
angler	-1
anglerfish	1
anglophil	1
anglophob	1
angrili	-1
angri	-1
angst	-1
anguish	-1
angular	1
angul	1
anhidrosi	1
anhydrobiosi	-1
animadvers	1
anim	-1
animalcul	1
anim	1
anim	-1
anim	1
anim	1
anim	1
anim	1
anim	1
animos	1
animos	-1
animu	-1
anisett	-1
anismu	1
anith	-1
ankl	1
anklet	1
ankylosi	-1
anneal	-1
annelid	-1
annex	-1
anni	1
annihil	-1
annihil	1
anniversari	1
announc	1
announc	1
annoy	1
annoy	-1
annoy	-1
annoyingli	-1
annual	-1
annual	1
annuiti	-1
annul	1
annular	-1
annul	-1
annulu	1
anodyn	-1
anomalopteryx	1
anomal	-1
anomal	-1
anomali	-1
anom	-1
anorect	1
anorgasmia	-1
anseriform	-1
anserin	-1
anson	-1
answer	-1
answer	1
ant	-1
antacid	1
antagonis	-1
antagon	-1
antagonist	-1
antagon	-1
antegrad	1
antelop	-1
antenna	1
anthelmint	1
anthrax	1
anthropoid	-1
anthropoid	-1
anthropolog	-1
anthropophagit	-1
anthropophagu	-1
anthroposophi	-1
anti	1
antiacid	-1
antialia	-1
antibacteri	-1
antibiot	1
antiblack	1
antic	1
anticholinerg	1
anticip	1
anticip	1
anticip	1
anticip	1
anticip	1
antidiarrh	1
antidot	1
antifemin	-1
antiferromagnet	-1
antifung	1
antihistamin	-1
antihypertens	1
antiinflammatori	-1
antimens	-1
antimycot	1
antineutron	1
antinomi	1
antioxid	-1
antipathi	-1
antipod	-1
antipodean	-1
antipolar	-1
antiproton	-1
antiqu	1
antiqu	-1
antiqu	1
antiretrovir	-1
antisemit	-1
antisoci	-1
antispasmod	-1
antithesi	1
antithet	1
antituss	1
antivir	1
antler	-1
antonym	1
antsi	-1
anu	-1
anxieti	-1
anxieti	-1
anxiolyt	-1
anxiou	-1
anxious	1
anxiouslyli	-1
anxious	-1
anyhoo	-1
anyway	-1
apac	-1
apart	1
apart	-1
apatheia	1
apathet	1
apathet	-1
apathi	-1
ape	-1
apelik	-1
aper	-1
aperi	-1
aperiod	-1
aperitif	1
apertur	1
apex	1
aphakia	1
aphak	-1
aphas	-1
aphon	-1
aphor	-1
aphrodisia	-1
aphrodisiac	1
apiec	-1
apio	-1
apish	-1
apnea	-1
apocalyps	-1
apocalypt	-1
apocalypt	-1
apocryphon	1
apollyon	1
apologist	-1
apolog	-1
apolog	-1
apomict	1
apomixi	-1
apomorph	-1
apomorphi	-1
apomorphin	-1
apophat	1
apostaci	1
apostasi	1
apost	-1
apotheosi	-1
appal	1
appal	-1
appanag	-1
apparatu	1
apparel	1
appar	-1
appeal	1
appeal	1
appealingli	1
appear	-1
appear	-1
appeas	1
appeas	1
appeas	-1
appel	-1
appendag	1
append	1
appet	1
appet	-1
appet	-1
appetis	1
appetit	1
appet	1
appetizing	1
applaud	-1
applaud	1
applaus	1
appl	1
applic	1
applic	1
applic	1
appli	1
appliqu	1
appli	1
appoint	-1
appoint	1
apprais	1
appreci	1
appreci	1
appreci	1
appreci	1
appreci	1
appreci	1
apprehend	1
apprehens	1
apprehens	-1
apprehens	-1
apprehens	-1
apprentic	-1
approach	1
approach	1
approach	1
approb	-1
approb	1
approbatori	1
appropri	1
appropri	1
appropri	1
approv	1
approv	1
approv	1
approv	1
approxim	1
approxim	-1
approxim	1
approxim	-1
apricot	-1
april	1
apriori	-1
apt	1
apter	1
apterygot	-1
aptitud	-1
aptli	1
aqua	1
aquamoeba	1
aquarium	-1
aquat	1
aquilegia	1
arabella	-1
arabidopsi	1
arachnid	-1
arachnophobia	-1
aramid	-1
arbit	1
arbitrari	1
arbitrari	1
arbitr	-1
arbitr	1
arborari	1
arbor	-1
arboretum	-1
arboriform	1
arbor	-1
arbour	-1
arcan	1
arch	-1
archaeolog	-1
archaic	-1
archeolog	1
archeparch	-1
archeparchi	1
archeri	1
archimandrit	1
architect	1
architecton	1
architecton	1
architectur	1
archiv	1
archivist	-1
archmag	-1
arch	1
archway	1
arctic	1
ardeida	-1
ardent	-1
ardor	1
arduou	1
arduous	-1
arecolin	-1
arena	-1
aret	1
argal	1
argali	-1
argot	-1
arguabl	-1
argu	-1
argufi	-1
argu	1
argument	1
argument	-1
argument	-1
arid	1
arid	-1
aright	-1
arioso	1
aris	1
aristippu	1
aristocraci	1
aristocrat	1
aristocrat	1
aristotl	1
arithmet	1
arm	1
armchair	1
armet	1
armilla	-1
armoir	-1
armor	1
armor	1
armori	-1
armpit	-1
armi	-1
armyworm	1
aroma	1
around	1
arous	1
arous	1
arpeggio	1
arraign	-1
arrang	-1
arrang	1
arrastra	1
array	-1
array	1
arrear	-1
arrest	1
arrest	-1
arrhythmia	1
arrhythm	-1
arriv	-1
arriv	1
arrivist	1
arrog	-1
arrog	-1
arrog	-1
arrogantli	-1
arrog	-1
arrow	1
arrowhead	1
ars	-1
arsen	-1
arson	-1
arsonist	-1
art	-1
artefact	1
arter	1
arteri	-1
arteri	-1
arter	1
arteriviru	-1
arteri	1
art	1
art	1
arthralgia	-1
arthriti	-1
arthropathi	-1
arthropod	-1
arthropod	-1
arthrosi	1
artic	1
articl	-1
articulaci	1
articul	1
articul	1
artifact	-1
artific	-1
artific	-1
artifici	1
artifici	1
artilleri	-1
artiodactyl	-1
artisan	1
artisanship	1
artist	1
artist	1
artistri	1
artless	1
artless	-1
artor	-1
artwork	-1
arytenoid	1
asana	-1
asarabacca	1
asbesto	-1
ascari	-1
ascend	-1
ascend	1
ascend	-1
ascend	-1
ascend	-1
ascent	-1
ascet	1
ascet	-1
ascetic	1
ascrib	1
ascrib	1
asepsi	1
asexu	1
ash	-1
ash	1
ashtanga	1
asia	1
asian	1
asinin	1
asinin	-1
asinin	-1
ask	1
asker	-1
asleep	-1
asoci	1
aspartam	1
aspd	1
aspect	1
asper	-1
aspers	1
asphalt	-1
aspher	1
aspher	1
asphyxi	1
aspic	-1
aspir	1
aspir	1
aspir	1
aspirin	1
aspir	-1
asplenia	1
ass	-1
assail	-1
assassin	-1
assassin	-1
assassin	-1
assault	-1
assault	-1
assay	-1
assemblag	1
assembl	1
assembl	1
assent	1
assert	1
assert	1
assert	1
assert	1
assert	1
assess	1
asset	1
assever	1
assever	1
asshol	1
assibil	-1
assidu	1
assidu	1
assidu	1
assign	1
assign	1
assimil	1
assimil	1
assinin	-1
assist	-1
assist	1
assist	1
assistantship	1
assistantship	1
associ	1
associ	1
associ	1
associ	-1
assoil	1
asson	1
assort	-1
assort	-1
assuag	1
assuas	1
assum	1
assumpt	1
assur	1
assur	1
astaroth	1
astasia	1
astella	-1
asterisk	1
astern	1
asthama	-1
asthenia	-1
asthenopia	-1
asthenospher	-1
astheni	-1
asthma	-1
astonish	-1
astonish	1
astonish	1
astonishingli	1
astonish	1
astound	1
astound	1
astound	1
astrakhan	1
astray	1
astrazeneca	-1
astring	1
astring	-1
astrolab	-1
astrolog	1
astut	-1
asund	1
asylum	1
asymmetr	-1
asymmetri	-1
asynchron	-1
ataraxia	-1
ataraxi	1
atast	1
atazanavir	1
ateji	-1
atel	-1
atempor	1
atham	1
atheia	1
atheism	-1
atheist	-1
atheist	1
athelet	1
athelet	1
atheoret	1
atherosclerosi	-1
athlet	-1
athlet	-1
athletic	-1
athlet	-1
atlant	1
atm	1
atmospher	1
atom	-1
atom	-1
atomoxetin	-1
aton	1
aton	-1
aton	-1
aton	-1
atop	1
atrium	-1
atroci	-1
atroci	-1
atroc	-1
atrophedema	-1
atrophican	-1
atrophi	-1
atropin	-1
attach	-1
attach	1
attack	1
attack	-1
attain	-1
attain	1
attain	1
attain	1
attempt	1
attend	-1
attend	1
attend	1
attende	1
attend	1
attend	1
attent	1
attent	1
attent	1
attenu	1
attest	-1
attest	1
attic	1
attir	1
attitud	-1
attorney	1
attract	1
attract	1
attract	1
attract	1
attractiveness	1
attribut	1
attribut	-1
attrit	1
atwitt	-1
atyp	-1
auction	1
audaci	1
audaci	1
audaci	1
audac	1
audibl	1
audibl	1
audibl	1
audienc	1
audio	1
audiocassett	1
audit	1
audit	1
auditor	1
auditorium	-1
augment	1
augmentin	1
augur	1
august	1
augustan	-1
aumf	1
aunt	1
aura	1
aureat	1
aureol	1
auriculata	1
auriform	1
auritu	1
auspex	-1
auspic	1
auspic	1
auspici	1
auspici	1
auspici	1
auster	1
auster	-1
austudi	-1
authent	1
authent	1
authent	1
author	1
authori	-1
authoritarian	-1
authoritarian	-1
authorit	-1
authoriti	1
author	1
author	1
author	1
auto	1
autobahn	-1
autocorrel	1
autocraci	-1
autocrat	-1
autocrat	-1
autocrat	-1
autofocu	-1
automat	-1
automat	1
automaton	1
automobil	-1
autoplasti	-1
autostrada	-1
autotransform	1
autumn	1
autumn	-1
avail	-1
avail	1
avail	1
avalanch	1
avaric	-1
avarici	-1
aveng	-1
aveng	1
avenu	1
aver	-1
averag	1
averag	1
aver	1
avers	1
avers	-1
avers	-1
avers	-1
avers	1
avert	-1
avga	-1
aviala	-1
avialan	-1
avian	-1
aviat	-1
avicularia	1
avid	-1
avid	1
avid	-1
avitaminosi	-1
avocado	-1
avoid	1
avoid	-1
avoid	-1
avoid	-1
avouch	-1
avow	1
avow	1
await	1
awak	-1
awaken	1
award	1
awar	-1
awar	1
away	1
awe	-1
awe	1
aweless	1
awesom	1
awestricken	1
awestruck	1
awe	-1
awkward	1
awkward	-1
awless	-1
awri	1
axe	-1
axial	-1
axiom	-1
axl	1
